date,vol_title,vol_num,page_num,session,year,image_url
1908-04-01,AU NBAC N193-030,30,1,M,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0001.jpg
1908-04-01,AU NBAC N193-030,30,2,N,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0002.jpg
1908-04-01,AU NBAC N193-030,30,3,N,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0003.jpg
1908-04-01,AU NBAC N193-030,30,4,A,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0004.jpg
1908-04-01,AU NBAC N193-030,30,5,A,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0005.jpg
1908-04-02,AU NBAC N193-030,30,6,M,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0006.jpg
1908-04-02,AU NBAC N193-030,30,7,N,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0007.jpg
1908-04-02,AU NBAC N193-030,30,8,N,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0008.jpg
1908-04-02,AU NBAC N193-030,30,9,A,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0009.jpg
1908-04-02,AU NBAC N193-030,30,10,A,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0010.jpg
1908-04-03,AU NBAC N193-030,30,11,M,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0011.jpg
1908-04-03,AU NBAC N193-030,30,12,N,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0012.jpg
1908-04-03,AU NBAC N193-030,30,13,N,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0013.jpg
1908-04-03,AU NBAC N193-030,30,14,A,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0014.jpg
1908-04-03,AU NBAC N193-030,30,15,A,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0015.jpg
1908-04-04,AU NBAC N193-030,30,16,M,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0016.jpg
1908-04-04,AU NBAC N193-030,30,17,M,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0017.jpg
1908-04-06,AU NBAC N193-030,30,18,M,1908,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-030&files=N193-030_0018.jpg
