date,vol_title,vol_num,page_num,session,year,image_url
1906-07-02,AU NBAC N193-023,23,1,M,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0001.jpg
1906-07-02,AU NBAC N193-023,23,2,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0002.jpg
1906-07-02,AU NBAC N193-023,23,3,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0003.jpg
1906-07-02,AU NBAC N193-023,23,4,A,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0004.jpg
1906-07-02,AU NBAC N193-023,23,5,A,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0005.jpg
1906-07-03,AU NBAC N193-023,23,6,M,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0006.jpg
1906-07-03,AU NBAC N193-023,23,7,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0007.jpg
1906-07-03,AU NBAC N193-023,23,8,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0008.jpg
1906-07-03,AU NBAC N193-023,23,9,A,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0009.jpg
1906-07-03,AU NBAC N193-023,23,10,A,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0010.jpg
1906-07-04,AU NBAC N193-023,23,11,M,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-023&files=N193-023_0011.jpg
