date,vol_title,vol_num,page_num,session,year,image_url
1943-10-01,AU NBAC N193-172,172,1,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0001.jpg
1943-10-01,AU NBAC N193-172,172,2,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0002.jpg
1943-10-01,AU NBAC N193-172,172,3,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0003.jpg
1943-10-01,AU NBAC N193-172,172,4,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0004.jpg
1943-10-01,AU NBAC N193-172,172,5,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0005.jpg
1943-10-01,AU NBAC N193-172,172,6,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0006.jpg
1943-10-02,AU NBAC N193-172,172,7,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0007.jpg
1943-10-02,AU NBAC N193-172,172,8,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0008.jpg
1943-10-02,AU NBAC N193-172,172,9,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0009.jpg
1943-10-05,AU NBAC N193-172,172,10,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0010.jpg
1943-10-05,AU NBAC N193-172,172,11,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0011.jpg
1943-10-05,AU NBAC N193-172,172,12,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0012.jpg
1943-10-05,AU NBAC N193-172,172,13,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0013.jpg
1943-10-05,AU NBAC N193-172,172,14,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0014.jpg
1943-10-05,AU NBAC N193-172,172,15,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0015.jpg
1943-10-06,AU NBAC N193-172,172,16,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0016.jpg
1943-10-06,AU NBAC N193-172,172,17,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0017.jpg
1943-10-06,AU NBAC N193-172,172,18,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0018.jpg
1943-10-06,AU NBAC N193-172,172,19,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0019.jpg
1943-10-06,AU NBAC N193-172,172,20,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0020.jpg
1943-10-06,AU NBAC N193-172,172,21,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0021.jpg
1943-10-07,AU NBAC N193-172,172,22,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0022.jpg
1943-10-07,AU NBAC N193-172,172,23,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0023.jpg
1943-10-07,AU NBAC N193-172,172,24,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0024.jpg
1943-10-07,AU NBAC N193-172,172,25,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0025.jpg
1943-10-07,AU NBAC N193-172,172,26,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-172&files=N193-172_0026.jpg
