date,vol_title,vol_num,page_num,session,year,image_url
1922-07-01,AU NBAC N193-087,87,3,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0003.jpg
1922-07-01,AU NBAC N193-087,87,4,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0004.jpg
1922-07-03,AU NBAC N193-087,87,5,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0005.jpg
1922-07-03,AU NBAC N193-087,87,6,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0006.jpg
1922-07-03,AU NBAC N193-087,87,7,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0007.jpg
1922-07-03,AU NBAC N193-087,87,8,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0008.jpg
1922-07-03,AU NBAC N193-087,87,1,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0001.jpg
1922-07-04,AU NBAC N193-087,87,9,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0009.jpg
1922-07-04,AU NBAC N193-087,87,10,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0010.jpg
1922-07-04,AU NBAC N193-087,87,11,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0011.jpg
1922-07-04,AU NBAC N193-087,87,12,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0012.jpg
1922-07-04,AU NBAC N193-087,87,13,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0013.jpg
1922-07-05,AU NBAC N193-087,87,14,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0014.jpg
1922-07-05,AU NBAC N193-087,87,15,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0015.jpg
1922-07-05,AU NBAC N193-087,87,16,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0016.jpg
1922-07-05,AU NBAC N193-087,87,17,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0017.jpg
1922-07-05,AU NBAC N193-087,87,18,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0018.jpg
1922-07-06,AU NBAC N193-087,87,19,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0019.jpg
1922-07-06,AU NBAC N193-087,87,20,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0020.jpg
1922-07-06,AU NBAC N193-087,87,21,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0021.jpg
1922-07-06,AU NBAC N193-087,87,22,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0022.jpg
1922-07-06,AU NBAC N193-087,87,23,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0023.jpg
1922-07-07,AU NBAC N193-087,87,24,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0024.jpg
1922-07-07,AU NBAC N193-087,87,25,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0025.jpg
1922-07-07,AU NBAC N193-087,87,26,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0026.jpg
1922-07-07,AU NBAC N193-087,87,27,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0027.jpg
1922-07-07,AU NBAC N193-087,87,28,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0028.jpg
1922-07-08,AU NBAC N193-087,87,29,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0029.jpg
1922-07-08,AU NBAC N193-087,87,30,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0030.jpg
1922-07-10,AU NBAC N193-087,87,31,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0031.jpg
1922-07-10,AU NBAC N193-087,87,32,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0032.jpg
1922-07-10,AU NBAC N193-087,87,33,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0033.jpg
1922-07-10,AU NBAC N193-087,87,34,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0034.jpg
1922-07-10,AU NBAC N193-087,87,35,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0035.jpg
1922-07-11,AU NBAC N193-087,87,36,M,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0036.jpg
1922-07-11,AU NBAC N193-087,87,37,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0037.jpg
1922-07-11,AU NBAC N193-087,87,38,N,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0038.jpg
1922-07-11,AU NBAC N193-087,87,39,A,1922,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-087&files=N193-087_0039.jpg
