date,vol_title,vol_num,page_num,session,year,image_url
1946-07-01,AU NBAC N193-183,183,1,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0001.jpg
1946-07-01,AU NBAC N193-183,183,2,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0002.jpg
1946-07-01,AU NBAC N193-183,183,3,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0003.jpg
1946-07-01,AU NBAC N193-183,183,4,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0004.jpg
1946-07-01,AU NBAC N193-183,183,5,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0005.jpg
1946-07-01,AU NBAC N193-183,183,6,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0006.jpg
1946-07-02,AU NBAC N193-183,183,7,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0007.jpg
1946-07-02,AU NBAC N193-183,183,8,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0008.jpg
1946-07-02,AU NBAC N193-183,183,9,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0009.jpg
1946-07-02,AU NBAC N193-183,183,10,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0010.jpg
1946-07-02,AU NBAC N193-183,183,11,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0011.jpg
1946-07-02,AU NBAC N193-183,183,12,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0012.jpg
1946-07-03,AU NBAC N193-183,183,13,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0013.jpg
1946-07-03,AU NBAC N193-183,183,14,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0014.jpg
1946-07-03,AU NBAC N193-183,183,15,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0015.jpg
1946-07-03,AU NBAC N193-183,183,16,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0016.jpg
1946-07-03,AU NBAC N193-183,183,17,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0017.jpg
1946-07-03,AU NBAC N193-183,183,18,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0018.jpg
1946-07-04,AU NBAC N193-183,183,19,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0019.jpg
1946-07-04,AU NBAC N193-183,183,20,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0020.jpg
1946-07-04,AU NBAC N193-183,183,21,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0021.jpg
1946-07-04,AU NBAC N193-183,183,22,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0022.jpg
1946-07-04,AU NBAC N193-183,183,23,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0023.jpg
1946-07-04,AU NBAC N193-183,183,24,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0024.jpg
1946-07-05,AU NBAC N193-183,183,25,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0025.jpg
1946-07-05,AU NBAC N193-183,183,26,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0026.jpg
1946-07-05,AU NBAC N193-183,183,27,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0027.jpg
1946-07-05,AU NBAC N193-183,183,28,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0028.jpg
1946-07-05,AU NBAC N193-183,183,29,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0029.jpg
1946-07-05,AU NBAC N193-183,183,30,A,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0030.jpg
1946-07-06,AU NBAC N193-183,183,31,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0031.jpg
1946-07-06,AU NBAC N193-183,183,32,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0032.jpg
1946-07-06,AU NBAC N193-183,183,33,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0033.jpg
1946-07-08,AU NBAC N193-183,183,34,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0034.jpg
1946-07-08,AU NBAC N193-183,183,35,M,1946,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-183&files=N193-183_0035.jpg
