date,vol_title,vol_num,page_num,session,year,image_url
1943-01-01,AU NBAC N193-169,169,1,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0001.jpg
1943-01-01,AU NBAC N193-169,169,2,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0002.jpg
1943-01-01,AU NBAC N193-169,169,3,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0003.jpg
1943-01-01,AU NBAC N193-169,169,4,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0004.jpg
1943-01-01,AU NBAC N193-169,169,5,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0005.jpg
1943-01-01,AU NBAC N193-169,169,6,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0006.jpg
1943-01-02,AU NBAC N193-169,169,7,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0007.jpg
1943-01-02,AU NBAC N193-169,169,8,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0008.jpg
1943-01-02,AU NBAC N193-169,169,9,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0009.jpg
1943-01-04,AU NBAC N193-169,169,10,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0010.jpg
1943-01-04,AU NBAC N193-169,169,11,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0011.jpg
1943-01-04,AU NBAC N193-169,169,12,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0012.jpg
1943-01-04,AU NBAC N193-169,169,13,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0013.jpg
1943-01-04,AU NBAC N193-169,169,14,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0014.jpg
1943-01-04,AU NBAC N193-169,169,15,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0015.jpg
1943-01-05,AU NBAC N193-169,169,16,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0016.jpg
1943-01-05,AU NBAC N193-169,169,17,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0017.jpg
1943-01-05,AU NBAC N193-169,169,18,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0018.jpg
1943-01-05,AU NBAC N193-169,169,19,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0019.jpg
1943-01-05,AU NBAC N193-169,169,20,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0020.jpg
1943-01-05,AU NBAC N193-169,169,21,A,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0021.jpg
1943-01-06,AU NBAC N193-169,169,22,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0022.jpg
1943-01-06,AU NBAC N193-169,169,23,M,1943,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-169&files=N193-169_0023.jpg
