date,vol_title,vol_num,page_num,session,year,image_url
1920-07-01,AU NBAC N193-079,79,1,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0001.jpg
1920-07-01,AU NBAC N193-079,79,2,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0002.jpg
1920-07-01,AU NBAC N193-079,79,3,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0003.jpg
1920-07-01,AU NBAC N193-079,79,4,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0004.jpg
1920-07-01,AU NBAC N193-079,79,5,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0005.jpg
1920-07-02,AU NBAC N193-079,79,6,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0006.jpg
1920-07-02,AU NBAC N193-079,79,7,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0007.jpg
1920-07-02,AU NBAC N193-079,79,8,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0008.jpg
1920-07-02,AU NBAC N193-079,79,9,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0009.jpg
1920-07-02,AU NBAC N193-079,79,10,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0010.jpg
1920-07-03,AU NBAC N193-079,79,11,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0011.jpg
1920-07-03,AU NBAC N193-079,79,12,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0012.jpg
1920-07-05,AU NBAC N193-079,79,13,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0013.jpg
1920-07-05,AU NBAC N193-079,79,14,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0014.jpg
1920-07-05,AU NBAC N193-079,79,15,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0015.jpg
1920-07-05,AU NBAC N193-079,79,16,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0016.jpg
1920-07-05,AU NBAC N193-079,79,17,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0017.jpg
1920-07-06,AU NBAC N193-079,79,18,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0018.jpg
1920-07-06,AU NBAC N193-079,79,19,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0019.jpg
1920-07-06,AU NBAC N193-079,79,20,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0020.jpg
1920-07-06,AU NBAC N193-079,79,21,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0021.jpg
1920-07-06,AU NBAC N193-079,79,22,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0022.jpg
1920-07-07,AU NBAC N193-079,79,23,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0023.jpg
1920-07-07,AU NBAC N193-079,79,24,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0024.jpg
1920-07-07,AU NBAC N193-079,79,25,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0025.jpg
1920-07-07,AU NBAC N193-079,79,26,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0026.jpg
1920-07-07,AU NBAC N193-079,79,27,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0027.jpg
1920-07-08,AU NBAC N193-079,79,28,M,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0028.jpg
1920-07-08,AU NBAC N193-079,79,29,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0029.jpg
1920-07-08,AU NBAC N193-079,79,30,N,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0030.jpg
1920-07-08,AU NBAC N193-079,79,31,A,1920,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-079&files=N193-079_0031.jpg
