date,vol_title,vol_num,page_num,session,year,image_url
1917-04-02,AU NBAC N193-066,66,1,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0001.jpg
1917-04-02,AU NBAC N193-066,66,2,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0002.jpg
1917-04-02,AU NBAC N193-066,66,3,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0003.jpg
1917-04-02,AU NBAC N193-066,66,4,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0004.jpg
1917-04-02,AU NBAC N193-066,66,5,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0005.jpg
1917-04-03,AU NBAC N193-066,66,6,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0006.jpg
1917-04-03,AU NBAC N193-066,66,7,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0007.jpg
1917-04-03,AU NBAC N193-066,66,8,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0008.jpg
1917-04-03,AU NBAC N193-066,66,9,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0009.jpg
1917-04-03,AU NBAC N193-066,66,10,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0010.jpg
1917-04-04,AU NBAC N193-066,66,11,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0011.jpg
1917-04-04,AU NBAC N193-066,66,12,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0012.jpg
1917-04-04,AU NBAC N193-066,66,13,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0013.jpg
1917-04-04,AU NBAC N193-066,66,14,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0014.jpg
1917-04-04,AU NBAC N193-066,66,15,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0015.jpg
1917-04-12,AU NBAC N193-066,66,16,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0016.jpg
1917-04-12,AU NBAC N193-066,66,17,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0017.jpg
1917-04-12,AU NBAC N193-066,66,18,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0018.jpg
1917-04-12,AU NBAC N193-066,66,19,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0019.jpg
1917-04-12,AU NBAC N193-066,66,20,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0020.jpg
1917-04-13,AU NBAC N193-066,66,21,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0021.jpg
1917-04-13,AU NBAC N193-066,66,22,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0022.jpg
1917-04-13,AU NBAC N193-066,66,23,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0023.jpg
1917-04-13,AU NBAC N193-066,66,24,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0024.jpg
1917-04-13,AU NBAC N193-066,66,25,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0025.jpg
1917-04-14,AU NBAC N193-066,66,26,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0026.jpg
1917-04-14,AU NBAC N193-066,66,27,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0027.jpg
1917-04-16,AU NBAC N193-066,66,28,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0028.jpg
1917-04-16,AU NBAC N193-066,66,29,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0029.jpg
1917-04-16,AU NBAC N193-066,66,30,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0030.jpg
1917-04-16,AU NBAC N193-066,66,31,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0031.jpg
1917-04-16,AU NBAC N193-066,66,32,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0032.jpg
1917-04-17,AU NBAC N193-066,66,33,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0033.jpg
1917-04-17,AU NBAC N193-066,66,34,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0034.jpg
1917-04-17,AU NBAC N193-066,66,35,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0035.jpg
1917-04-17,AU NBAC N193-066,66,36,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0036.jpg
1917-04-17,AU NBAC N193-066,66,37,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0037.jpg
1917-04-18,AU NBAC N193-066,66,38,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0038.jpg
1917-04-18,AU NBAC N193-066,66,39,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0039.jpg
1917-04-18,AU NBAC N193-066,66,40,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0040.jpg
1917-04-18,AU NBAC N193-066,66,41,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0041.jpg
1917-04-18,AU NBAC N193-066,66,42,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0042.jpg
1917-04-19,AU NBAC N193-066,66,43,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0043.jpg
1917-04-19,AU NBAC N193-066,66,44,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0044.jpg
1917-04-19,AU NBAC N193-066,66,45,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0045.jpg
1917-04-19,AU NBAC N193-066,66,46,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0046.jpg
1917-04-19,AU NBAC N193-066,66,47,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0047.jpg
1917-04-20,AU NBAC N193-066,66,48,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0048.jpg
1917-04-20,AU NBAC N193-066,66,49,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0049.jpg
1917-04-20,AU NBAC N193-066,66,50,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0050.jpg
1917-04-20,AU NBAC N193-066,66,51,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0051.jpg
1917-04-20,AU NBAC N193-066,66,52,A,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0052.jpg
1917-04-21,AU NBAC N193-066,66,53,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0053.jpg
1917-04-21,AU NBAC N193-066,66,54,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0054.jpg
1917-04-23,AU NBAC N193-066,66,55,M,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0055.jpg
1917-04-23,AU NBAC N193-066,66,56,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0056.jpg
1917-04-23,AU NBAC N193-066,66,57,N,1917,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-066&files=N193-066_0057.jpg
