date,vol_title,vol_num,page_num,session,year,image_url
1906-04-02,AU NBAC N193-022,22,1,M,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0001.jpg
1906-04-02,AU NBAC N193-022,22,2,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0002.jpg
1906-04-02,AU NBAC N193-022,22,3,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0003.jpg
1906-04-02,AU NBAC N193-022,22,4,A,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0004.jpg
1906-04-03,AU NBAC N193-022,22,5,M,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0005.jpg
1906-04-03,AU NBAC N193-022,22,6,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0006.jpg
1906-04-03,AU NBAC N193-022,22,7,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0007.jpg
1906-04-03,AU NBAC N193-022,22,8,A,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0008.jpg
1906-04-03,AU NBAC N193-022,22,9,A,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0009.jpg
1906-04-04,AU NBAC N193-022,22,10,M,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0010.jpg
1906-04-04,AU NBAC N193-022,22,11,N,1906,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-022&files=N193-022_0011.jpg
