date,vol_title,vol_num,page_num,session,year,image_url
1935-07-01,AU NBAC N193-139,139,1,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0001.jpg
1935-07-01,AU NBAC N193-139,139,2,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0002.jpg
1935-07-01,AU NBAC N193-139,139,3,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0003.jpg
1935-07-01,AU NBAC N193-139,139,4,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0004.jpg
1935-07-01,AU NBAC N193-139,139,5,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0005.jpg
1935-07-01,AU NBAC N193-139,139,6,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0006.jpg
1935-07-02,AU NBAC N193-139,139,7,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0007.jpg
1935-07-02,AU NBAC N193-139,139,8,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0008.jpg
1935-07-02,AU NBAC N193-139,139,9,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0009.jpg
1935-07-02,AU NBAC N193-139,139,10,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0010.jpg
1935-07-02,AU NBAC N193-139,139,11,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0011.jpg
1935-07-02,AU NBAC N193-139,139,12,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0012.jpg
1935-07-03,AU NBAC N193-139,139,13,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0013.jpg
1935-07-03,AU NBAC N193-139,139,14,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0014.jpg
1935-07-03,AU NBAC N193-139,139,15,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0015.jpg
1935-07-03,AU NBAC N193-139,139,16,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0016.jpg
1935-07-03,AU NBAC N193-139,139,17,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0017.jpg
1935-07-03,AU NBAC N193-139,139,18,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0018.jpg
1935-07-04,AU NBAC N193-139,139,19,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0019.jpg
1935-07-04,AU NBAC N193-139,139,20,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0020.jpg
1935-07-04,AU NBAC N193-139,139,21,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0021.jpg
1935-07-04,AU NBAC N193-139,139,22,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0022.jpg
1935-07-04,AU NBAC N193-139,139,23,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0023.jpg
1935-07-04,AU NBAC N193-139,139,24,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0024.jpg
1935-07-05,AU NBAC N193-139,139,25,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0025.jpg
1935-07-05,AU NBAC N193-139,139,26,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0026.jpg
1935-07-05,AU NBAC N193-139,139,27,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0027.jpg
1935-07-05,AU NBAC N193-139,139,28,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0028.jpg
1935-07-05,AU NBAC N193-139,139,29,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0029.jpg
1935-07-05,AU NBAC N193-139,139,30,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0030.jpg
1935-07-06,AU NBAC N193-139,139,31,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0031.jpg
1935-07-06,AU NBAC N193-139,139,32,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0032.jpg
1935-07-08,AU NBAC N193-139,139,33,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0033.jpg
1935-07-08,AU NBAC N193-139,139,34,M,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0034.jpg
1935-07-08,AU NBAC N193-139,139,35,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0035.jpg
1935-07-08,AU NBAC N193-139,139,36,N,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0036.jpg
1935-07-08,AU NBAC N193-139,139,37,A,1935,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-139&files=N193-139_0037.jpg
