date,vol_title,vol_num,page_num,session,year,image_url
1948-04-01,AU NBAC N193-190,190,1,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0001.jpg
1948-04-01,AU NBAC N193-190,190,2,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0002.jpg
1948-04-01,AU NBAC N193-190,190,3,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0003.jpg
1948-04-01,AU NBAC N193-190,190,4,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0004.jpg
1948-04-01,AU NBAC N193-190,190,5,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0005.jpg
1948-04-01,AU NBAC N193-190,190,6,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0006.jpg
1948-04-02,AU NBAC N193-190,190,7,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0007.jpg
1948-04-02,AU NBAC N193-190,190,8,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0008.jpg
1948-04-02,AU NBAC N193-190,190,9,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0009.jpg
1948-04-02,AU NBAC N193-190,190,10,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0010.jpg
1948-04-02,AU NBAC N193-190,190,11,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0011.jpg
1948-04-02,AU NBAC N193-190,190,12,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0012.jpg
1948-04-05,AU NBAC N193-190,190,13,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0013.jpg
1948-04-05,AU NBAC N193-190,190,14,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0014.jpg
1948-04-05,AU NBAC N193-190,190,15,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0015.jpg
1948-04-05,AU NBAC N193-190,190,16,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0016.jpg
1948-04-05,AU NBAC N193-190,190,17,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0017.jpg
1948-04-05,AU NBAC N193-190,190,18,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0018.jpg
1948-04-06,AU NBAC N193-190,190,19,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0019.jpg
1948-04-06,AU NBAC N193-190,190,20,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0020.jpg
1948-04-06,AU NBAC N193-190,190,21,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0021.jpg
1948-04-06,AU NBAC N193-190,190,22,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0022.jpg
1948-04-06,AU NBAC N193-190,190,23,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0023.jpg
1948-04-06,AU NBAC N193-190,190,24,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0024.jpg
1948-04-07,AU NBAC N193-190,190,25,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0025.jpg
1948-04-07,AU NBAC N193-190,190,26,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0026.jpg
1948-04-07,AU NBAC N193-190,190,27,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0027.jpg
1948-04-07,AU NBAC N193-190,190,28,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0028.jpg
1948-04-07,AU NBAC N193-190,190,29,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0029.jpg
1948-04-07,AU NBAC N193-190,190,30,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0030.jpg
1948-04-08,AU NBAC N193-190,190,31,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0031.jpg
1948-04-08,AU NBAC N193-190,190,32,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0032.jpg
1948-04-08,AU NBAC N193-190,190,33,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0033.jpg
1948-04-08,AU NBAC N193-190,190,34,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0034.jpg
1948-04-08,AU NBAC N193-190,190,35,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0035.jpg
1948-04-08,AU NBAC N193-190,190,36,A,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0036.jpg
1948-04-09,AU NBAC N193-190,190,37,M,1948,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-190&files=N193-190_0037.jpg
