date,vol_title,vol_num,page_num,session,year,image_url
1919-07-01,AU NBAC N193-075,75,1,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0001.jpg
1919-07-01,AU NBAC N193-075,75,2,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0002.jpg
1919-07-01,AU NBAC N193-075,75,3,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0003.jpg
1919-07-01,AU NBAC N193-075,75,4,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0004.jpg
1919-07-01,AU NBAC N193-075,75,5,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0005.jpg
1919-07-02,AU NBAC N193-075,75,6,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0006.jpg
1919-07-02,AU NBAC N193-075,75,7,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0007.jpg
1919-07-02,AU NBAC N193-075,75,8,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0008.jpg
1919-07-02,AU NBAC N193-075,75,9,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0009.jpg
1919-07-02,AU NBAC N193-075,75,10,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0010.jpg
1919-07-03,AU NBAC N193-075,75,11,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0011.jpg
1919-07-03,AU NBAC N193-075,75,12,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0012.jpg
1919-07-03,AU NBAC N193-075,75,13,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0013.jpg
1919-07-03,AU NBAC N193-075,75,14,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0014.jpg
1919-07-03,AU NBAC N193-075,75,15,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0015.jpg
1919-07-04,AU NBAC N193-075,75,16,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0016.jpg
1919-07-04,AU NBAC N193-075,75,17,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0017.jpg
1919-07-04,AU NBAC N193-075,75,18,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0018.jpg
1919-07-04,AU NBAC N193-075,75,19,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0019.jpg
1919-07-04,AU NBAC N193-075,75,20,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0020.jpg
1919-07-05,AU NBAC N193-075,75,21,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0021.jpg
1919-07-05,AU NBAC N193-075,75,22,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0022.jpg
1919-07-07,AU NBAC N193-075,75,23,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0023.jpg
1919-07-07,AU NBAC N193-075,75,24,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0024.jpg
1919-07-07,AU NBAC N193-075,75,25,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0025.jpg
1919-07-07,AU NBAC N193-075,75,26,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0026.jpg
1919-07-07,AU NBAC N193-075,75,27,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0027.jpg
1919-07-08,AU NBAC N193-075,75,28,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0028.jpg
1919-07-08,AU NBAC N193-075,75,29,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0029.jpg
1919-07-08,AU NBAC N193-075,75,30,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0030.jpg
1919-07-08,AU NBAC N193-075,75,31,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0031.jpg
1919-07-08,AU NBAC N193-075,75,32,A,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0032.jpg
1919-07-09,AU NBAC N193-075,75,33,M,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0033.jpg
1919-07-09,AU NBAC N193-075,75,34,N,1919,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-075&files=N193-075_0034.jpg
