date,vol_title,vol_num,page_num,session,year,image_url
1923-01-08,AU NBAC N193-089,89,1,M,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0001.jpg
1923-01-08,AU NBAC N193-089,89,2,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0002.jpg
1923-01-08,AU NBAC N193-089,89,3,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0003.jpg
1923-01-08,AU NBAC N193-089,89,4,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0004.jpg
1923-01-08,AU NBAC N193-089,89,5,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0005.jpg
1923-01-09,AU NBAC N193-089,89,6,M,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0006.jpg
1923-01-09,AU NBAC N193-089,89,7,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0007.jpg
1923-01-09,AU NBAC N193-089,89,8,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0008.jpg
1923-01-09,AU NBAC N193-089,89,9,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0009.jpg
1923-01-09,AU NBAC N193-089,89,10,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0010.jpg
1923-01-10,AU NBAC N193-089,89,11,M,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0011.jpg
1923-01-10,AU NBAC N193-089,89,12,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0012.jpg
1923-01-10,AU NBAC N193-089,89,13,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0013.jpg
1923-01-10,AU NBAC N193-089,89,14,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0014.jpg
1923-01-10,AU NBAC N193-089,89,15,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0015.jpg
1923-01-11,AU NBAC N193-089,89,16,M,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0016.jpg
1923-01-11,AU NBAC N193-089,89,17,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0017.jpg
1923-01-11,AU NBAC N193-089,89,18,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0018.jpg
1923-01-11,AU NBAC N193-089,89,19,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0019.jpg
1923-01-11,AU NBAC N193-089,89,20,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0020.jpg
1923-01-12,AU NBAC N193-089,89,21,M,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0021.jpg
1923-01-12,AU NBAC N193-089,89,22,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0022.jpg
1923-01-12,AU NBAC N193-089,89,23,N,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0023.jpg
1923-01-12,AU NBAC N193-089,89,24,A,1923,https://cloudstor.aarnet.edu.au/plus/s/i02k4gxeEpMAUkm/download?path=AU%20NBAC%20N193-089&files=N193-089_0024.jpg
